user_cid	business_cid	review_cid	stars
1462	411	144395	4.0
1378	478	144396	1.0
1588	2177	144397	5.0
3800	435	144398	4.0
932	1709	144399	4.0
4226	185	144400	3.0
2250	488	144401	4.0
528	843	144402	1.0
2257	1396	144403	4.0
841	344	144404	3.0
4015	1732	144405	3.0
3690	160	144406	2.0
805	1367	144407	5.0
3869	2094	144408	1.0
1311	203	144409	4.0
2056	187	144410	2.0
3719	143	144411	3.0
1988	1152	144412	5.0
2506	1363	144413	5.0
952	1383	144414	2.0
4173	453	144415	5.0
1535	258	144416	4.0
914	66	144417	2.0
3011	2203	144418	3.0
1875	1944	144419	2.0
3050	415	144420	5.0
3898	378	144421	3.0
3786	1940	144422	4.0
3403	788	144423	4.0
3850	1206	144424	5.0
3387	1018	144425	5.0
2146	407	144426	4.0
3207	1522	144427	4.0
2293	831	144428	5.0
604	2056	144429	5.0
2489	1477	144430	5.0
3743	1874	144431	5.0
882	1605	144432	4.0
2210	37	144433	4.0
384	1129	144434	4.0
2438	1429	144435	4.0
1538	1327	144436	5.0
3941	103	144437	2.0
432	1657	144438	4.0
1532	1991	144439	4.0
959	2175	144440	4.0
1029	1373	144441	3.0
832	523	144442	5.0
3009	354	144443	4.0
3854	466	144444	3.0
583	400	144445	4.0
4221	646	144446	5.0
4299	1832	144447	3.0
3875	1849	144448	2.0
3338	1463	144449	5.0
3269	960	144450	3.0
246	1711	144451	2.0
3554	1963	144452	5.0
1125	1623	144453	4.0
695	2137	144454	2.0
2442	0	144455	5.0
3512	2209	144456	5.0
3446	630	144457	4.0
251	1525	144458	2.0
375	2165	144459	4.0
3908	912	144460	5.0
787	1007	144461	4.0
3236	351	144462	5.0
913	1952	144463	3.0
2179	910	144464	4.0
2926	464	144465	5.0
363	81	144466	5.0
2861	1278	144467	4.0
3513	1857	144468	2.0
1759	302	144469	2.0
4081	1991	144470	5.0
2343	1313	144471	4.0
3416	248	144472	2.0
1488	718	144473	5.0
4053	2193	144474	3.0
78	176	144475	3.0
1065	587	144476	3.0
1517	96	144477	2.0
2722	1765	144478	4.0
4281	1938	144479	4.0
1547	922	144480	3.0
3110	79	144481	4.0
3889	1818	144482	5.0
2250	854	144483	4.0
646	68	144484	4.0
1685	298	144485	2.0
1967	1037	144486	4.0
1939	316	144487	5.0
1529	2177	144488	5.0
603	980	144489	5.0
2266	2046	144490	5.0
3096	620	144491	5.0
3730	684	144492	5.0
3096	1626	144493	2.0
56	0	144494	5.0
683	1760	144495	5.0
2636	807	144496	3.0
2373	473	144497	5.0
1318	1139	144498	5.0
706	1362	144499	5.0
1081	1732	144500	3.0
890	989	144501	3.0
1518	1884	144502	1.0
2301	1159	144503	5.0
696	206	144504	4.0
88	1793	144505	3.0
1822	1560	144506	2.0
52	399	144507	5.0
3388	1895	144508	5.0
4283	1592	144509	3.0
2100	649	144510	2.0
2572	1089	144511	5.0
3845	1799	144512	3.0
2100	473	144513	4.0
2302	1673	144514	4.0
171	444	144515	4.0
2499	2094	144516	3.0
2951	1144	144517	4.0
2829	522	144518	5.0
3668	748	144519	5.0
2213	1479	144520	4.0
2050	439	144521	4.0
4066	1604	144522	2.0
4080	607	144523	4.0
3268	815	144524	5.0
4223	269	144525	5.0
3336	1180	144526	5.0
2499	2126	144527	3.0
3893	1848	144528	5.0
279	1666	144529	2.0
1621	1547	144530	5.0
975	83	144531	4.0
1931	1429	144532	4.0
3053	630	144533	5.0
2304	2148	144534	4.0
3840	1935	144535	5.0
4064	1832	144536	4.0
3584	1674	144537	2.0
3303	566	144538	4.0
686	2017	144539	3.0
592	2030	144540	4.0
2238	147	144541	5.0
1262	1317	144542	5.0
3146	363	144543	4.0
1412	1129	144544	4.0
3014	487	144545	1.0
4176	1760	144546	4.0
3803	2138	144547	5.0
1723	1966	144548	3.0
3172	1276	144549	4.0
2693	700	144550	4.0
2829	1790	144551	4.0
1205	1416	144552	5.0
1014	696	144553	5.0
2851	1063	144554	5.0
3256	2213	144555	3.0
3239	1581	144556	4.0
3807	377	144557	5.0
5	694	144558	5.0
1240	2197	144559	2.0
3350	1847	144560	4.0
3810	1373	144561	4.0
1953	700	144562	1.0
3177	107	144563	5.0
4206	1678	144564	3.0
436	659	144565	3.0
5	1221	144566	4.0
756	55	144567	5.0
3547	1845	144568	4.0
3344	1362	144569	5.0
1313	1804	144570	5.0
3255	2003	144571	4.0
3279	398	144572	5.0
301	255	144573	4.0
998	2181	144574	5.0
1067	2146	144575	3.0
1792	2112	144576	3.0
4230	175	144577	5.0
1629	123	144578	3.0
2674	551	144579	1.0
696	605	144580	2.0
3691	1018	144581	4.0
2612	688	144582	3.0
2134	806	144583	5.0
4277	1947	144584	4.0
1751	1262	144585	5.0
2572	1382	144586	5.0
2146	1593	144587	5.0
3516	1944	144588	1.0
115	1002	144589	4.0
2459	1374	144590	5.0
485	1846	144591	4.0
435	1210	144592	4.0
4253	1904	144593	5.0
2176	203	144594	4.0
2606	1663	144595	4.0
2809	866	144596	3.0
2708	308	144597	4.0
3451	397	144598	4.0
295	1593	144599	5.0
489	282	144600	5.0
4195	1057	144601	2.0
1067	972	144602	4.0
1452	172	144603	4.0
2151	1773	144604	3.0
3612	494	144605	5.0
1934	1016	144606	5.0
1145	1670	144607	3.0
3748	1002	144608	2.0
829	1089	144609	2.0
1410	67	144610	5.0
3627	126	144611	5.0
890	639	144612	3.0
4247	1799	144613	5.0
2250	280	144614	3.0
1487	111	144615	5.0
4223	407	144616	5.0
465	1973	144617	2.0
3845	1925	144618	4.0
3458	401	144619	5.0
960	1368	144620	5.0
3190	320	144621	3.0
2964	1616	144622	5.0
4087	1886	144623	4.0
2917	1745	144624	5.0
1687	519	144625	3.0
1026	2030	144626	5.0
4280	1150	144627	5.0
2882	1496	144628	4.0
2230	1868	144629	4.0
2241	140	144630	4.0
1375	1588	144631	4.0
1483	1976	144632	5.0
2496	566	144633	4.0
2117	842	144634	4.0
2118	1453	144635	5.0
1288	453	144636	5.0
2717	814	144637	4.0
2774	1407	144638	5.0
2943	1599	144639	4.0
3003	55	144640	5.0
3094	718	144641	4.0
3288	113	144642	4.0
251	168	144643	3.0
3873	1015	144644	5.0
870	1860	144645	4.0
2680	1343	144646	4.0
417	1744	144647	4.0
2286	2052	144648	4.0
2519	649	144649	3.0
2671	1805	144650	5.0
2836	291	144651	1.0
4026	1398	144652	5.0
1067	897	144653	2.0
3732	1470	144654	4.0
3527	1841	144655	4.0
2900	1129	144656	5.0
1916	566	144657	5.0
4024	2177	144658	4.0
4253	2040	144659	4.0
4271	1427	144660	5.0
3605	397	144661	4.0
3467	325	144662	4.0
138	185	144663	4.0
2926	532	144664	4.0
2899	1273	144665	5.0
171	2107	144666	5.0
2061	1002	144667	2.0
3277	1367	144668	5.0
2499	491	144669	4.0
3861	712	144670	4.0
4144	929	144671	3.0
2296	22	144672	3.0
3401	754	144673	5.0
1305	596	144674	3.0
1848	848	144675	4.0
4298	1583	144676	1.0
1862	924	144677	4.0
1518	150	144678	4.0
1813	1636	144679	3.0
1011	1838	144680	4.0
824	1559	144681	5.0
943	1221	144682	4.0
2459	1687	144683	5.0
196	569	144684	5.0
800	55	144685	3.0
1311	659	144686	3.0
3410	466	144687	4.0
3438	1881	144688	5.0
2944	1870	144689	5.0
811	127	144690	3.0
516	1060	144691	5.0
4053	906	144692	3.0
3700	956	144693	2.0
1394	566	144694	3.0
1414	174	144695	5.0
3313	1706	144696	5.0
2352	43	144697	3.0
2499	279	144698	5.0
3030	443	144699	4.0
1342	1633	144700	4.0
2636	1559	144701	5.0
3002	1466	144702	5.0
438	714	144703	2.0
3978	726	144704	1.0
883	670	144705	3.0
2674	151	144706	4.0
900	1604	144707	1.0
1078	2057	144708	4.0
171	1219	144709	4.0
3554	382	144710	4.0
171	162	144711	5.0
1311	971	144712	4.0
558	757	144713	2.0
2241	1662	144714	4.0
2774	1828	144715	5.0
847	1342	144716	4.0
1518	965	144717	3.0
1338	1479	144718	5.0
360	363	144719	5.0
2867	1103	144720	4.0
2920	1373	144721	4.0
2378	1051	144722	5.0
3638	580	144723	5.0
2431	2071	144724	4.0
4104	2177	144725	4.0
309	1341	144726	2.0
1675	1457	144727	4.0
1829	581	144728	5.0
3448	582	144729	4.0
544	2146	144730	4.0
3301	712	144731	5.0
4000	718	144732	5.0
1444	1876	144733	4.0
3978	340	144734	3.0
3136	369	144735	5.0
190	879	144736	5.0
3772	1100	144737	2.0
4084	303	144738	1.0
1135	1568	144739	4.0
2458	1450	144740	4.0
3458	1109	144741	5.0
3608	825	144742	4.0
391	327	144743	5.0
2578	1191	144744	2.0
61	509	144745	4.0
1956	1470	144746	4.0
1775	2177	144747	4.0
2680	1154	144748	4.0
2961	1329	144749	2.0
2235	1381	144750	5.0
3419	1803	144751	4.0
435	1799	144752	4.0
1250	1045	144753	5.0
598	981	144754	4.0
959	49	144755	4.0
1687	1636	144756	2.0
1327	1531	144757	3.0
3928	1627	144758	4.0
814	1254	144759	2.0
69	845	144760	4.0
2484	749	144761	2.0
3373	717	144762	5.0
274	86	144763	1.0
687	1327	144764	2.0
3657	202	144765	5.0
588	1535	144766	4.0
3533	920	144767	5.0
546	255	144768	1.0
1832	175	144769	5.0
446	303	144770	5.0
2562	664	144771	5.0
2329	56	144772	5.0
1222	2133	144773	4.0
1382	519	144774	2.0
2262	436	144775	5.0
3183	730	144776	5.0
3540	1280	144777	3.0
4222	496	144778	4.0
342	652	144779	3.0
2878	1394	144780	4.0
2134	789	144781	5.0
4229	125	144782	4.0
1094	533	144783	5.0
1275	2024	144784	4.0
1643	942	144785	4.0
781	715	144786	4.0
4053	1953	144787	4.0
1801	2189	144788	3.0
3980	509	144789	5.0
374	1528	144790	2.0
796	2088	144791	4.0
2340	1708	144792	5.0
2582	1329	144793	4.0
2967	2024	144794	5.0
4036	168	144795	4.0
3457	1736	144796	4.0
327	1953	144797	5.0
1858	1034	144798	5.0
1123	1896	144799	2.0
2431	417	144800	4.0
1125	1724	144801	4.0
1445	1171	144802	4.0
3877	1745	144803	4.0
1358	202	144804	5.0
1388	354	144805	4.0
1726	1214	144806	4.0
3239	1907	144807	5.0
3004	2170	144808	3.0
196	566	144809	5.0
2187	2173	144810	5.0
3035	17	144811	5.0
3978	2187	144812	1.0
2966	744	144813	5.0
1637	546	144814	4.0
2009	1897	144815	4.0
972	1243	144816	4.0
892	1324	144817	4.0
2648	1558	144818	4.0
3942	1362	144819	5.0
965	778	144820	4.0
1114	1150	144821	5.0
3308	723	144822	5.0
178	560	144823	4.0
3510	344	144824	3.0
3890	1339	144825	4.0
1653	907	144826	4.0
497	44	144827	1.0
2606	1371	144828	2.0
3099	2090	144829	5.0
3652	1911	144830	4.0
53	1638	144831	3.0
2058	0	144832	5.0
1422	2049	144833	3.0
3742	1997	144834	5.0
166	397	144835	3.0
2792	1557	144836	4.0
3440	1520	144837	5.0
3410	1857	144838	4.0
3529	1780	144839	5.0
1067	2064	144840	4.0
1420	1532	144841	5.0
553	741	144842	5.0
1946	2105	144843	4.0
2586	176	144844	4.0
868	150	144845	5.0
1995	903	144846	2.0
1687	482	144847	4.0
3077	566	144848	5.0
4021	1276	144849	5.0
3384	1034	144850	4.0
4062	1807	144851	3.0
1866	233	144852	4.0
1400	1615	144853	4.0
3938	1219	144854	2.0
1139	432	144855	3.0
3891	566	144856	4.0
1621	1341	144857	4.0
3203	1382	144858	5.0
1372	602	144859	5.0
2846	101	144860	4.0
1036	1829	144861	3.0
4157	816	144862	4.0
1861	1716	144863	5.0
1935	376	144864	4.0
2428	1579	144865	5.0
1202	1002	144866	3.0
1505	1868	144867	5.0
1185	2099	144868	3.0
3452	734	144869	4.0
2051	64	144870	5.0
1023	1293	144871	2.0
3475	1282	144872	5.0
2752	1128	144873	3.0
2320	1359	144874	3.0
3407	988	144875	5.0
1025	1696	144876	5.0
420	694	144877	4.0
1445	1002	144878	4.0
481	1043	144879	4.0
1030	1373	144880	4.0
1114	657	144881	4.0
1143	603	144882	4.0
867	1953	144883	4.0
2115	683	144884	4.0
3523	58	144885	5.0
459	1998	144886	5.0
1679	2056	144887	5.0
2838	462	144888	3.0
1466	101	144889	4.0
4023	2016	144890	5.0
3506	2131	144891	2.0
1300	110	144892	4.0
2339	961	144893	3.0
2847	464	144894	4.0
80	2076	144895	4.0
648	1976	144896	4.0
80	736	144897	4.0
3094	1023	144898	4.0
2474	244	144899	5.0
943	1852	144900	4.0
3890	1828	144901	2.0
129	922	144902	2.0
2190	706	144903	1.0
783	591	144904	4.0
3912	467	144905	5.0
2262	755	144906	4.0
436	1283	144907	3.0
1145	1228	144908	4.0
1045	386	144909	3.0
3557	1812	144910	5.0
2562	624	144911	2.0
3325	1764	144912	5.0
503	2096	144913	3.0
1043	1611	144914	3.0
2583	2072	144915	5.0
2684	430	144916	5.0
3107	1706	144917	3.0
2499	652	144918	3.0
1232	717	144919	4.0
1619	2058	144920	4.0
2648	1628	144921	4.0
4035	1751	144922	4.0
3299	1429	144923	4.0
952	614	144924	4.0
3493	363	144925	5.0
311	965	144926	3.0
2112	316	144927	3.0
279	1343	144928	5.0
1563	972	144929	4.0
2619	1296	144930	4.0
1269	717	144931	3.0
1178	1119	144932	3.0
1858	1273	144933	4.0
2482	730	144934	5.0
1619	1499	144935	3.0
377	1594	144936	4.0
2714	1446	144937	2.0
2005	344	144938	4.0
3318	810	144939	3.0
3221	5	144940	3.0
2499	1845	144941	4.0
3729	839	144942	4.0
301	548	144943	3.0
2264	1915	144944	5.0
2658	557	144945	2.0
2778	514	144946	5.0
767	1623	144947	2.0
952	1014	144948	5.0
1848	93	144949	5.0
1385	1247	144950	5.0
1570	869	144951	5.0
1207	1161	144952	4.0
3766	1787	144953	1.0
1621	1929	144954	5.0
3342	316	144955	4.0
525	250	144956	5.0
1806	2024	144957	5.0
2176	1249	144958	3.0
2546	239	144959	5.0
2097	699	144960	2.0
3645	1178	144961	2.0
3605	1599	144962	4.0
1236	1074	144963	3.0
1911	295	144964	2.0
934	1730	144965	5.0
3374	948	144966	5.0
3239	127	144967	1.0
1149	569	144968	3.0
1579	800	144969	4.0
3998	1382	144970	4.0
2364	1333	144971	5.0
1193	397	144972	3.0
1944	1679	144973	4.0
890	1397	144974	4.0
1726	1838	144975	5.0
287	1080	144976	5.0
1570	483	144977	4.0
4296	602	144978	4.0
607	399	144979	3.0
1826	1334	144980	4.0
3590	1407	144981	3.0
3015	437	144982	5.0
3956	545	144983	3.0
604	1094	144984	3.0
4032	839	144985	4.0
2493	712	144986	4.0
693	773	144987	1.0
3843	222	144988	5.0
1708	1362	144989	3.0
3986	1847	144990	3.0
2351	900	144991	4.0
2990	804	144992	4.0
861	1247	144993	4.0
1797	1095	144994	4.0
4057	1685	144995	5.0
2851	515	144996	4.0
1638	384	144997	4.0
138	2003	144998	4.0
676	1095	144999	3.0
1111	1206	145000	4.0
1928	1679	145001	4.0
2738	1926	145002	4.0
3575	1659	145003	5.0
2550	1335	145004	4.0
2177	291	145005	1.0
285	5	145006	4.0
2973	1969	145007	3.0
2497	1430	145008	2.0
1898	1011	145009	3.0
2097	1083	145010	5.0
1624	1189	145011	5.0
3722	2030	145012	4.0
1030	2196	145013	3.0
1591	789	145014	5.0
3668	1502	145015	5.0
1428	697	145016	2.0
3895	738	145017	5.0
3827	694	145018	4.0
1451	2081	145019	4.0
3629	1581	145020	4.0
2307	1112	145021	5.0
3790	727	145022	5.0
26	2023	145023	3.0
3663	1396	145024	2.0
2722	453	145025	5.0
125	1949	145026	4.0
2480	782	145027	5.0
2738	252	145028	4.0
3776	388	145029	2.0
413	1221	145030	2.0
1001	1905	145031	4.0
3445	17	145032	5.0
2254	1759	145033	4.0
1384	2202	145034	4.0
864	275	145035	5.0
4192	2014	145036	2.0
3852	270	145037	4.0
2815	1704	145038	4.0
2625	2046	145039	4.0
741	1599	145040	5.0
1397	226	145041	5.0
4089	1503	145042	4.0
3535	1659	145043	4.0
2081	45	145044	3.0
2996	1249	145045	4.0
2373	781	145046	5.0
3823	117	145047	5.0
1675	542	145048	5.0
2270	34	145049	4.0
1586	1042	145050	5.0
3977	1220	145051	4.0
3274	833	145052	4.0
4100	596	145053	4.0
1811	2021	145054	5.0
392	1695	145055	4.0
311	160	145056	5.0
3608	1929	145057	2.0
3582	173	145058	4.0
943	1123	145059	5.0
1535	692	145060	4.0
3430	988	145061	4.0
1204	1611	145062	3.0
3122	483	145063	3.0
3438	0	145064	4.0
374	1214	145065	3.0
1421	1533	145066	3.0
2854	924	145067	4.0
331	2193	145068	3.0
565	1897	145069	5.0
2841	657	145070	3.0
602	376	145071	5.0
2077	596	145072	5.0
943	460	145073	4.0
3814	692	145074	4.0
786	1891	145075	4.0
2658	595	145076	4.0
2242	1399	145077	3.0
2604	1169	145078	4.0
2208	291	145079	3.0
3009	4	145080	2.0
544	958	145081	5.0
2611	1018	145082	3.0
2166	1214	145083	5.0
3709	1781	145084	4.0
4283	1807	145085	4.0
294	1610	145086	5.0
4253	1207	145087	4.0
2369	467	145088	5.0
295	865	145089	4.0
1051	1827	145090	5.0
2656	301	145091	1.0
1067	353	145092	4.0
2590	656	145093	5.0
2083	1015	145094	4.0
2323	1657	145095	3.0
467	1031	145096	4.0
2298	1471	145097	4.0
1800	2076	145098	4.0
902	467	145099	2.0
3327	2212	145100	5.0
1686	0	145101	4.0
650	13	145102	4.0
902	491	145103	3.0
1676	451	145104	5.0
1856	491	145105	1.0
17	1011	145106	5.0
2227	865	145107	4.0
2518	1532	145108	2.0
3910	1004	145109	3.0
1614	2073	145110	3.0
1938	558	145111	1.0
3279	970	145112	5.0
2271	606	145113	4.0
1414	1145	145114	5.0
1207	1142	145115	4.0
1074	533	145116	5.0
906	1323	145117	1.0
2093	913	145118	2.0
3357	663	145119	5.0
399	1341	145120	4.0
1721	713	145121	5.0
926	1825	145122	3.0
3722	432	145123	5.0
2077	376	145124	5.0
197	34	145125	4.0
2735	1651	145126	4.0
3535	766	145127	5.0
3072	1123	145128	3.0
2682	2020	145129	4.0
1350	1014	145130	4.0
913	925	145131	4.0
2691	399	145132	4.0
1751	745	145133	3.0
2789	1666	145134	4.0
3239	2147	145135	4.0
257	399	145136	4.0
3822	2029	145137	4.0
1596	534	145138	4.0
3933	1254	145139	3.0
2254	764	145140	4.0
3051	312	145141	4.0
62	1182	145142	4.0
2223	649	145143	3.0
456	407	145144	2.0
2473	1624	145145	3.0
2033	150	145146	4.0
565	663	145147	4.0
2728	1220	145148	4.0
598	2052	145149	4.0
3307	863	145150	5.0
83	1567	145151	4.0
1269	1221	145152	5.0
2753	45	145153	4.0
4080	1133	145154	4.0
3088	1904	145155	5.0
2440	568	145156	4.0
1760	603	145157	3.0
1621	819	145158	5.0
309	97	145159	4.0
2957	1520	145160	5.0
489	2016	145161	5.0
773	1034	145162	5.0
3672	2071	145163	5.0
3174	1942	145164	4.0
1829	2075	145165	4.0
1301	2039	145166	5.0
4229	2037	145167	3.0
1067	1881	145168	5.0
1207	595	145169	4.0
3625	562	145170	5.0
1019	1721	145171	2.0
662	1599	145172	5.0
3061	1204	145173	4.0
3280	1821	145174	5.0
432	1319	145175	5.0
1974	1346	145176	4.0
375	193	145177	2.0
3633	1522	145178	4.0
3224	819	145179	4.0
3813	1336	145180	4.0
1371	1028	145181	3.0
3542	1518	145182	4.0
1299	1341	145183	2.0
2942	1721	145184	4.0
897	959	145185	5.0
980	342	145186	2.0
369	809	145187	5.0
1605	144	145188	4.0
2032	185	145189	4.0
1729	823	145190	4.0
485	614	145191	5.0
198	15	145192	4.0
1535	1483	145193	4.0
1556	2098	145194	3.0
2143	1659	145195	5.0
1668	1996	145196	3.0
2052	354	145197	4.0
3360	54	145198	4.0
3944	173	145199	4.0
3050	1290	145200	4.0
421	1158	145201	5.0
1307	980	145202	4.0
176	1870	145203	4.0
2719	1548	145204	4.0
2882	68	145205	5.0
3465	1849	145206	4.0
1964	549	145207	4.0
847	242	145208	4.0
338	1450	145209	5.0
1545	69	145210	3.0
3681	252	145211	4.0
2014	1129	145212	4.0
2267	762	145213	4.0
90	584	145214	3.0
4207	320	145215	2.0
4207	113	145216	5.0
1065	1469	145217	5.0
1753	524	145218	3.0
2059	35	145219	5.0
3641	1757	145220	3.0
3535	499	145221	4.0
3446	1658	145222	5.0
634	1780	145223	4.0
1675	1261	145224	4.0
717	95	145225	4.0
477	51	145226	4.0
3926	2055	145227	5.0
2604	704	145228	4.0
1545	1503	145229	3.0
933	284	145230	3.0
3845	1459	145231	4.0
3772	45	145232	5.0
19	1127	145233	5.0
701	29	145234	1.0
266	1117	145235	4.0
1203	598	145236	1.0
3432	56	145237	5.0
1131	438	145238	2.0
2220	2196	145239	4.0
4096	1599	145240	5.0
3510	1266	145241	3.0
3705	1171	145242	4.0
2018	1380	145243	5.0
792	1920	145244	4.0
2499	596	145245	4.0
1492	918	145246	5.0
2720	922	145247	1.0
1273	1218	145248	2.0
1523	1107	145249	4.0
2030	156	145250	4.0
1861	1014	145251	3.0
1492	1478	145252	4.0
2382	1740	145253	3.0
58	495	145254	5.0
2720	1597	145255	4.0
4060	444	145256	4.0
1677	607	145257	3.0
1631	349	145258	3.0
1851	1065	145259	4.0
2724	2167	145260	3.0
2772	781	145261	5.0
2562	274	145262	2.0
3252	1687	145263	5.0
1059	84	145264	3.0
2499	460	145265	5.0
2305	1616	145266	4.0
2435	1657	145267	5.0
3438	2144	145268	5.0
2745	1614	145269	2.0
1742	1811	145270	5.0
19	1253	145271	3.0
3319	977	145272	3.0
282	667	145273	4.0
2927	2112	145274	5.0
2343	1414	145275	4.0
534	1280	145276	1.0
1077	363	145277	4.0
611	389	145278	2.0
3549	694	145279	3.0
2886	1484	145280	4.0
2	680	145281	5.0
1269	969	145282	3.0
2620	1162	145283	5.0
747	66	145284	3.0
1912	1009	145285	5.0
4254	1779	145286	4.0
873	303	145287	4.0
1422	241	145288	4.0
1180	162	145289	4.0
3125	2212	145290	5.0
2606	1117	145291	4.0
3406	202	145292	2.0
1678	255	145293	1.0
3700	1363	145294	3.0
714	1362	145295	1.0
2810	1725	145296	4.0
4053	2009	145297	4.0
340	924	145298	4.0
1742	269	145299	5.0
3534	1431	145300	1.0
3768	1307	145301	3.0
1917	862	145302	4.0
1533	1681	145303	5.0
4127	1732	145304	4.0
1441	1027	145305	5.0
2867	1304	145306	4.0
1380	323	145307	4.0
1704	1061	145308	4.0
253	457	145309	4.0
3796	922	145310	3.0
2534	24	145311	5.0
699	2068	145312	5.0
2253	921	145313	4.0
1559	299	145314	3.0
3166	290	145315	2.0
1414	258	145316	4.0
1197	1920	145317	5.0
1493	477	145318	5.0
3637	2148	145319	5.0
1675	662	145320	4.0
232	831	145321	3.0
3059	988	145322	4.0
3980	1123	145323	3.0
3214	1366	145324	3.0
3877	1138	145325	3.0
3956	85	145326	2.0
4253	1144	145327	2.0
3027	184	145328	5.0
2726	1268	145329	3.0
641	325	145330	5.0
3173	1373	145331	4.0
2254	592	145332	3.0
2701	1021	145333	4.0
902	1092	145334	5.0
2381	666	145335	4.0
3928	1232	145336	4.0
4072	1767	145337	1.0
3294	1389	145338	2.0
3955	1898	145339	5.0
578	631	145340	4.0
294	120	145341	5.0
2677	1557	145342	5.0
3671	88	145343	3.0
2203	758	145344	4.0
2304	607	145345	4.0
2644	1436	145346	4.0
43	1581	145347	4.0
4200	752	145348	4.0
2253	1982	145349	4.0
1366	1539	145350	4.0
2176	1897	145351	3.0
1869	1313	145352	4.0
1106	647	145353	5.0
1181	976	145354	4.0
3007	3	145355	2.0
787	281	145356	5.0
3779	1417	145357	1.0
685	1293	145358	4.0
2889	1430	145359	5.0
1853	407	145360	4.0
486	1382	145361	5.0
1369	1766	145362	3.0
3948	1891	145363	4.0
3823	1086	145364	4.0
2425	919	145365	4.0
3012	1158	145366	4.0
50	2002	145367	1.0
789	1407	145368	4.0
3350	2075	145369	5.0
327	1659	145370	5.0
410	1034	145371	3.0
4229	1428	145372	4.0
2634	1420	145373	3.0
4015	1559	145374	5.0
4137	1973	145375	4.0
3413	1373	145376	4.0
411	1781	145377	4.0
4299	580	145378	5.0
536	1200	145379	3.0
3357	900	145380	3.0
219	1069	145381	1.0
2292	1334	145382	3.0
245	2024	145383	4.0
3679	1701	145384	4.0
1063	717	145385	2.0
434	34	145386	3.0
2834	264	145387	2.0
815	195	145388	5.0
1469	1592	145389	4.0
2254	2012	145390	1.0
3554	339	145391	4.0
2339	807	145392	4.0
2723	1608	145393	3.0
1236	1308	145394	5.0
153	1555	145395	5.0
2648	557	145396	4.0
2442	2003	145397	5.0
2774	947	145398	3.0
2211	339	145399	5.0
3751	1098	145400	4.0
3063	1678	145401	1.0
112	1733	145402	5.0
602	2210	145403	4.0
1843	250	145404	4.0
4106	641	145405	3.0
4138	284	145406	5.0
1414	1540	145407	5.0
3834	1145	145408	2.0
3970	1969	145409	4.0
164	467	145410	3.0
3152	2056	145411	5.0
4117	1094	145412	3.0
1067	1280	145413	4.0
445	1935	145414	3.0
1474	2170	145415	4.0
1389	1280	145416	5.0
3398	548	145417	4.0
330	49	145418	3.0
1154	348	145419	3.0
774	371	145420	3.0
3722	565	145421	4.0
3393	1429	145422	3.0
1726	863	145423	4.0
2819	272	145424	4.0
2563	616	145425	3.0
298	920	145426	5.0
208	1023	145427	3.0
2403	755	145428	4.0
2904	175	145429	4.0
2103	1870	145430	4.0
1178	1433	145431	3.0
1715	1532	145432	5.0
3192	615	145433	4.0
2427	1845	145434	4.0
3830	2206	145435	5.0
437	1780	145436	2.0
794	678	145437	5.0
3949	746	145438	4.0
1768	1662	145439	4.0
1043	209	145440	3.0
3256	1117	145441	3.0
1472	247	145442	5.0
11	516	145443	3.0
586	757	145444	4.0
2755	275	145445	3.0
1242	370	145446	2.0
1803	1321	145447	2.0
3718	1018	145448	2.0
3071	1968	145449	3.0
1024	1027	145450	5.0
892	1373	145451	5.0
3307	630	145452	4.0
3967	1446	145453	5.0
3906	1780	145454	4.0
1665	782	145455	5.0
2630	1766	145456	2.0
314	805	145457	3.0
2604	596	145458	5.0
2143	1807	145459	5.0
326	840	145460	2.0
3781	947	145461	4.0
3948	1759	145462	4.0
2438	1738	145463	4.0
2241	296	145464	5.0
3491	38	145465	5.0
837	52	145466	1.0
2551	407	145467	5.0
940	363	145468	4.0
393	1445	145469	5.0
2161	670	145470	5.0
2174	1034	145471	5.0
4015	596	145472	5.0
1757	1628	145473	5.0
69	287	145474	3.0
501	706	145475	1.0
2671	565	145476	5.0
1484	185	145477	4.0
297	527	145478	4.0
1756	858	145479	4.0
1626	371	145480	3.0
2788	636	145481	1.0
957	942	145482	5.0
3506	1682	145483	3.0
185	614	145484	4.0
3155	1303	145485	3.0
510	1452	145486	5.0
3203	1732	145487	5.0
4146	788	145488	4.0
1548	4	145489	4.0
20	574	145490	5.0
1690	1029	145491	4.0
3466	2171	145492	4.0
1307	1811	145493	4.0
2433	24	145494	3.0
2931	393	145495	3.0
195	1752	145496	3.0
2438	1169	145497	4.0
1614	806	145498	4.0
2441	2037	145499	2.0
2656	818	145500	5.0
3722	837	145501	3.0
3863	311	145502	5.0
1687	1881	145503	5.0
569	836	145504	5.0
1413	897	145505	4.0
1369	1835	145506	4.0
1375	52	145507	4.0
2651	1605	145508	4.0
3470	1963	145509	4.0
727	1065	145510	5.0
1071	741	145511	5.0
3218	1974	145512	4.0
3854	952	145513	5.0
2581	1513	145514	4.0
3407	907	145515	5.0
3820	1780	145516	4.0
922	1304	145517	3.0
109	806	145518	5.0
3692	2208	145519	5.0
3740	2068	145520	5.0
3632	1367	145521	5.0
854	17	145522	5.0
1067	853	145523	5.0
3425	1711	145524	5.0
3350	312	145525	1.0
174	1757	145526	1.0
2444	895	145527	3.0
1907	596	145528	4.0
3021	13	145529	5.0
